@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @AlertaNews: URGENTE: Terremoto en Costa Rica de 7.9º AVISO DE TSUNAMI: Costa Rica, Panama, Nicaragua, El Salvador, Honduras, Mexico, ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception author Aviso disaster tsunami wave natural_disaster shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception Central_American_country Nicaragua nation country Central_American_country El_Salvador nation country republic Honduras Central_American_country nation country republic Mexico North_American_country nation country","14","0","0","141","21","0","1"
"Amparalos y protegelos Señor, Amen. RT noticias24: ALERTA Un fuerte sismo de magnitud 6,2 sacude Guatemala (USGS) ruler master disaster Alerta strong property magnitude mathematics Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean Geological_survey United_States_Geological_Survey authority","10","1","0","114","19","0","1"
"VENEZUELA: Pdvsa confirma derrame en refinería Curazao: La estatal Petróleos de Venezuela confirmó hoy que se re... http://t.co/vdGIXxoT South_American_country Venezuela nation country company PDVSA Government-owned_corporation oilman support outcome spillover industrial_plant refinery island Curaçao island_nation state-supported fossil_fuel petroleum oil Flammable_liquid company PDVSA Government-owned_corporation oilman South_American_country Venezuela nation country support today solfa_syllable re note","7","4","1","139","23","0","0"
"#temblorcr en Rohrmoser se sintió muy fuerte y se quebraron cosas. @nacion perceive feel strong break dash attribute thing people nation country political_entity Political_division organization terminology Community_(Wales)","4","2","2","75","12","1","1"
"RT @FEROCKANDRILL: #метеорит a una gran velocidad, así fue como se vio (Fotos reales) http://t.co/qxGaO6Ib big rate velocity vector_physical_quantity intensive_physical_property speed comprise perceive see representation photograph work_of_art image actual","4","2","1","115","17","1","0"
"Pan y circo #Amuay baked_goods bread starches staple_food metaphor Bread_and_circuses basin cirque Glacial_landform Head_(film) settlement Amuay","4","0","0","18","4","1","0"
"Terremoto de 7,6 grados en Costa Rica, Panamá y Nicaragua :La presidenta de Costa Rica, Laura Chinchilla, confi... http://t.co/5Xj5Tcqv geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography valuation grade shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception Central_American_country Nicaragua nation country head_of_state President_of_the_United_States president position statesman president Presidente_de_Costa_Rica nation shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception female_given_name Laura_(given_name) name hypocorism human Laura_Chinchilla politician President_of_the_United_States rodent chinchilla taxon","12","1","0","136","23","0","1"
"RT @primerahora: Ve vídeos del fuerte #terremoto se registró en #CostaRica http://t.co/KzxYhzZO network RT_(TV_network) television_station autonomous_non-commercial_organization channel tape_recorder videocassette_recorder alphanumeric_display strong geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography enter record taxon Costarica","7","2","1","97","16","2","1"
"RT @pedrobiaggishow: Orando por nuestros hermanos en Costa Rica que fueron sacudidos por un terremoto de 7.6  @ElZol1079 relative sibling kinship shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception be geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","6","2","1","120","19","0","1"
"@elsalvadorcom: Según USGS, sismo de 7.9 se sintió hace unos minutos (8:42 am) en #CostaRica con epicentro en Guanacaste. Geological_survey United_States_Geological_Survey authority geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography look feel execute unit_of_time minute unit modulation amplitude_modulation proficiency taxon Costarica geographic_point epicenter","10","1","1","123","22","1","1"
"Crisis y caos por terremoto en Costa Rica: Al menos dos muertos, más de 30 heridos, así como afectaciones en viv... http://t.co/xyIx6h6d situation crisis event_(philosophy) Surface blockfield geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception least dead slain damage wound injury so pretence affectation","8","1","0","138","26","0","1"
"RT @ChivasseraCampe: A solo 1 hora y media del Partido! #México! #CostaRica! network RT_(TV_network) television_station autonomous_non-commercial_organization channel alone unit_of_time hour unit average mean distribution organization political_party political_organisation republic Mexico North_American_country nation country taxon Costarica","8","0","0","77","13","2","0"
"me sentí todo mal por un mae que fue a entrevista y terminaba de llenar papeles afuera del edificio H en pleno #temblorcr qué presagio! badly comprise interrogation interview conversation turn close alter fill stuff paper tree matter material materialism outdoors structure building house technology architecture architectural_structure Structure construction enclosure plenum augury omen phenomenon","10","2","3","137","25","1","1"
"RT @ActualidadRT: #Sismo de 6,3 grados estremece varias regiones de #Chile http://t.co/RCQ76GjN comune Grado,_Friuli-Venezia_Giulia excite thrill location part Administrative_divisions_of_Chile region_of_Chile administrative_division South_American_country Chile nation country","8","1","0","95","16","2","0"
"@UriKatsav Se dice Tamerlan Tsarnaev, era ciudadano Ruso y en Rusia no hay ABC, NBC,FBI,CNN,etc. Querrá Putin investigar y decir la verdad? utter say ruler Tamburlaine human play ruler human Tamerlán_Tsarnáev represent embody law citizen municipality Migració philosophy Slavic_language Russian language natural_language language exist NBC_Red_Network NBC television_station NBC_Sports_Radio Terrestrial_television network law_enforcement_agency Federal_Bureau_of_Investigation organization authority United_States_cable_news CNN company channel statesman Vladimir_Putin human politician analyze scrutinize utter say truthfulness sooth concept","11","4","2","140","25","0","0"
"RT @pburelli: #Amuay mucho del dinero para mantener esta refinería deben de estar en las cuentas secretas de Rafael Ramírez y sus famili ... settlement Amuay medium_of_exchange money legal_tender have maintain industrial_plant refinery be owe financial_statement account Structure accounting economics secret archangel Raphael angel last_name Ramírez","8","4","0","142","25","1","0"
"Ver a mi primito i q me diga ''no hay nada q temer con una sonrisota maqiavelica es sinónimo de q hay q salir corriendo! #Terremoto perception visual_perception light sense physiology perception psychology organ System utter say be comprise word synonym be move leave hurry run geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","5","2","132","27","1","0"
"RT @El_informador_: Pedro Gaete : Terremoto en Costa Rica y el Proyecto Haarp http://t.co/3NYqnLoC newspaper El_Informador_(Venezuela) municipality Pedro_(Soria) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception work project management activity Conspiracy_theory High_Frequency_Active_Auroral_Research_Program","10","0","0","98","16","0","1"
"#CostaRica – Tigo invierte en ampliar su cobertura. En @SignalsNews http://t.co/hK8UjnuC taxon Costarica alter invert increase blow_up protection hedge Position_(finance)","5","2","0","90","13","1","0"
"RT @ASOT600CA: Feliz dia de la independencia a todos #Guatemala #ElSalvador #Honduras #Nicaragua #CostaRica #ASOT600CA Municipalities_of_Brazil Feliz municipality United_States_intelligence_agency Defense_Intelligence_Agency military_intelligence organization Member_of_parliament Record_producer public_holiday Independence_Day Federal_holidays_in_the_United_States nation Independence organization politics country nationalism law classical_conditioning word disease noun ideology republic Honduras Central_American_country nation country Central_American_country Nicaragua nation country taxon Costarica","16","0","1","118","15","6","0"
"#Bangladesh La esclavitud hoy. Un problema de nuestros días por @realarevalo http://t.co/OlzZ93k0dW Asian_country Bangladesh nation country subjugation slavery Unfree_labour System today disorder ailment unit_of_time day International_System_of_Units","6","0","0","100","16","1","0"
"RT @RCTVenlinea: El resumen de una trágica jornada: la explosión en la refinería de Amuay (video) – http://t.co/tWPfEwpP http://t.co/WK5 ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel summary abstract documentation publication doctoral_thesis communication documentary_film tragic meeting Jornada_(reunión) release explosion explosion Explosión_en_la_refinería_de_Amuay industrial_plant refinery petroleum Complejo_Refinador_de_Amuay settlement Amuay broadcasting television Mediu_(arte_și_cultură) data-storage_medium","7","1","0","145","27","0","1"
