@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Foto da #Guatemala Lapidas e sforzi: ChinoEstrada ha pubblicato una foto: http://t.co/3gny0otZ","7","1","0","94","15","1","0"
"Messicani facili! Lo stadio nazionale di #CostaRica non è caduto .. Qui stiamo aspettando di insegnarti #futbolcr","5","2","0","114","15","2","1"
"RT @TD_Sports: gol annullato a Brenes dal Costa Rica a causa di un gol fuori posto, #CostaRica 0-2 # México :: http://t.co/1Es1Yosk","10","2","0","132","25","2","0"
"@ futbolgrande780: Ever Almeida E &#39;stata confermata l&#39;amichevole contro il Paraguay #Guatemala che vergogna mi dà la selezione","10","4","1","135","20","1","0"
"Un impianto di fertilizzazione è esploso nel Texas occidentale http://t.co/7ptB2kCjiE","3","1","0","86","12","0","0"
"Terremoto 7.9º In Costa Rica le autorità locali forniscono dettagli di 6.7º, non vengono riportate ulteriori informazioni.","6","2","0","125","19","0","1"
"@Faitelson_ESPN Se non ti ricordi ieri c&#39;è stato un terremoto in Costa Rica, penso che preoccuparsi di ciò è più importante della festa con Mex","6","5","2","151","25","0","1"
"RT @TD_Sports: #CostaRica Alignment: Navas; Acosta, González, Umaña, Salvatierra; Oviedo, Cubero, Barantes, Bolaños; Campbell e Saborío","13","1","0","139","20","1","0"
"RT @ ASOT600CA: Che belle foto? @arminvanbuuren #Elsalvador #guatemala #costarica #honduras #nicaragua @panama http://t.co/1VsKkszL","9","3","0","131","16","5","0"
"RT @nacion I vicini di Nandayure riferiscono che la torre della chiesa è caduta. #temblorcr // @monterocnn","6","4","0","107","15","1","1"
"@MRmusica lo passa molto bene :) Mille baci desd #CostaRIca: DDDD","4","3","1","65","10","1","0"
"C&#39;è stato un terremoto in Costa Rica di 7,9 gradi e c&#39;è l&#39;allarme tsunami per l&#39;Ecuador e non c&#39;è niente su Twitter a riguardo?","9","2","1","150","32","0","1"
"RT @ponterf: PDVSA Roja Rojita? Chi è colui che Politizo? #Amuay http://t.co/PklMwHk2 http://t.co/9ENCrV0U","7","3","3","107","18","1","0"
"Congratulazioni alla squadra di basket #SanMarcos per la quarta corona consecutiva","6","0","0","82","11","1","0"
"L&#39;allarme tsunami include la Colombia, dopo il terremoto del 7,6 in Costa Rica.","5","1","0","83","16","0","1"
"Che paura! Ora 7,2 terremoti in Costa Rica e con tutto e l&#39;allarme tsunami!","4","1","1","79","17","0","1"
"#Guatemala: 50% #Discount nel test di gravidanza * Per tutto il mese di novembre! * Fino a esaurimento scorte http://t.co/FDDEtciL","8","3","0","130","21","2","0"
"Scopami di lasciarmi con il dubbio #PABLO.","4","1","0","42","7","1","0"
"RT @ TRIBUNAABIERTA1: Terremoto in Costa Rica di 8 gradi sulla scala Richter ... tutte le informazioni per ATV +","11","0","0","112","17","0","1"
"RT @climavzla: #CostaRica: i danni sono riportati in # SanJosé nello storico #TeatroNacional e in altri edifici nella capitale. via @NUNEZML","9","3","0","141","20","3","1"
"Dsd Punto Fijo: Alla ricerca di un membro della famiglia tutto il giorno. Nel bruciato, no. Nel leggermente ferito, no. Nell&#39;obitorio abbiamo visto il suo anello #Amuay","11","5","0","172","29","1","1"
"RT @ rtve: Il terremoto in Guatemala, di magnitudo 7,2 sulla scala Richter, causa almeno 48 morti e oltre 100 feriti http://t.co/p4 ...","10","0","0","135","25","0","1"
"RT @PuchikaMucha: Pute Oo RT &quot;@el_Periodico: gli utenti segnalano ulteriori danni materiali a San Marcos. (Foto: Dixon Vasquez) | #TemblorGt h ...","13","2","0","151","21","1","1"
"RT @solosismos: nota #Sismo con Magnitude 1.8, 4km W a Cobb, California","9","1","0","71","13","1","0"
"RT @poinfo: i principali media costaricani disabilitati dopo un forte terremoto http://t.co/wtKNGeIu","4","1","0","100","15","0","1"
"# La polizia brasiliana scopre la rete di # traffico di #inmigrantes de #Bangladesh http://t.co/fDPMk9kKaO via @biobio","7","4","0","118","18","4","0"
"RT @abelrera: dov&#39;era il tremore più forte? In Chiapas o in Guatemala? @TapaRecomienda @SoloenChiapas","5","0","0","106","16","0","1"
"File #EU a due partner di &quot;El Chapo&quot; Guzmán in #Guatemala http://t.co/amuLmaxv tramite 12 anni della sua fuga stanno per essere soddisfatti. @fuentes_sarah","9","6","0","166","29","2","0"
"RT @ResultsFut: GOOOOOOOOL! Scopo di Salcido! Al minuto 43 &#39;sono in vantaggio, #CostaRica 0-1 # Messico # EliminatoriaConcacafBrasil2014","8","6","0","140","18","3","0"
"RT @ Karla5alinas: # Mexico vs #CostaRica !!! Guardando il gioco","4","3","1","64","8","2","0"
"@RPPNoticias: Attenzione: sollevano un allarme per lo tsunami in Perù dopo un forte terremoto che ha scosso #CostaRica @HeyItsLauraJ stai bene? Omg","7","4","1","148","22","1","1"
"Grazie #SheloAdictos per averci riempito con #BuenaVibra e aver dato loro l&#39;attenzione che meriti. Vivi il # SheloAddiction in # Paraguaná o /","10","3","1","147","22","4","0"
"Terremoto di 7.9 Richter colpisce Costa Rica e la Shoa trasmette un allarme preventivo per lo tsunami per le coste cilene http://t.co/QEMiQGqF","8","3","0","142","26","0","1"
"Godmothers e # SantaCecilia2012 sponsorizzati @Carmen_Oboe @ juanandres2307 #Pablo http://t.co/q92sofna","5","3","0","103","11","2","0"
"#Sismo Frente a El Salvador #Hoy: 12/11/12 09:12 Lat: 12,23 N Long: 89,46 W Prof (km): 13,1 Richter: 3,5 ML #Intere http://t.co/oD3LwkmQ","14","4","0","136","32","3","0"
"RT @ jorgegb21: prendere un tute per passare la notte con @AlejandroAvils @ DanielAbelGT8 e #pablo http://t.co/ihIWOwRf","7","3","0","119","18","1","0"
"RT @elcomercio: Ribadiamo: La Marina del Perù ha respinto lo tsunami nelle nostre coste a causa del terremoto in Costa Rica http://t.co/ ...","11","2","1","141","24","0","1"
"#COSTARICA: Luis Barrantes, sindaco di Valverde Vega, afferma che ci sono almeno 20 case molto colpite e molte erano inabitabili. #fb","7","5","2","133","21","2","1"
"Il Guatemala simpatizza con la Costa Rica per il terremoto: il governo del Guatemala ha espresso la sua solidarietà con la Costa Rica oggi ... http://t.co/5eH7SvnD","9","3","0","164","28","0","1"
"RT @ sanando2012: URGENT #Amuay Laboratories, drogherie, visitatori medici, farmacie, TUTTO DA DONARE PER AIUTARE I NOSTRI FRATELLI ...","13","1","0","135","17","1","1"
"RT @eltipografo: SHOA ha consegnato i tempi di arrivo in Cile per le ondate a causa di un terremoto in Costa Rica http://t.co/4BCLI9DO","11","1","0","134","26","0","1"
"RT @ motivador2000: Pregate per la Costa Rica, hanno appena subito un terremoto di 7,9 e un avvertimento di tsunami per la costa settentrionale del paese.","8","1","1","154","26","0","1"
"Riesco a malapena a credere alla Shoa ... #Terremoto in Costa Rica 7.6 Richter.","6","3","0","79","14","1","1"
"RT @ActualidadRT: In Costa Rica il #terremoto è stato molto forte e duraturo. Causato il caos collettivo, segnala testimoni #noticias ht ...","7","5","0","141","20","2","1"
"RT @lanacioncom: forte terremoto di 7,5 gradi ha scosso El Salvador, Guatemala e Messico http://t.co/PNcq8bxW","8","1","0","109","19","0","1"
"RT @La_SER: Un terremoto di 7.9 scuote il Costa Rica http://t.co/sgFJLFqq Si è svolto vicino alla costa del Pacifico ad una profondità ...","8","3","1","140","25","0","1"
"RT @ 3rick21: RT @JjuanZ: #FuerzaPuntoFijo di questo abbiamo lasciato fratelli forza! #Amuay","6","3","1","92","12","2","1"
"RT @el_pais: LAST MINUTE Una sparatoria all&#39;aeroporto di Los Angeles richiede l&#39;evacuazione di un terminale http://t.co/uhDyoyQGFb #LAX","11","2","0","143","24","1","0"
"RT @wikinoticias: [Terremoto] Ci sono almeno 39 morti in Guatemala. Le autorità indicano che il numero potrebbe essere aumentato.","6","3","1","130","19","0","1"
"RT @CNNEE: questa foto ottenuta dalla CNN sembra mostrare un&#39;arma sul pavimento all&#39;aeroporto di Los Angeles #LAX http://t.co/HLbb4hNu7C","10","4","0","144","25","1","0"
"@CNNEE: Riducono a 7,6 l&#39;entità del terremoto che ha scosso #CostaRica e che ha innescato un allarme tsunami: http://t.co/s10ZXMKC","5","4","2","135","25","1","1"
"# meteorite इष Rusia डघत डीइघलघचजचलटि टडघेषलक घचेडचीउलषिईए. Nessun dado Nada pero los Enrede jajaja","8","4","0","171","9","1","0"
"RT @TelemundoNews: il Presidente di #Guatemala informa che ci sono già oltre 2mila membri dell&#39;esercito a San Marcos che aiutano le vittime ...","9","4","2","148","24","1","1"
"RT @laradiodelsur: Earthquake 7.5 colpisce Guatemala - Messico","4","2","0","62","8","0","1"
"RT @NoticiasCaracol: LAST MINUTE L&#39;allarme tsunami include la Colombia, dopo il terremoto del 7,6 in Costa Rica.","7","2","0","116","20","0","1"
"RT @ MIGAND75: Ora #CostaRica è forte con #sismo di 7.9","4","2","0","56","10","2","1"
"#temblorcr come è il percorso 32?","1","2","0","34","5","1","1"
"RT @CNNEE: #Tikal, una metropoli che conserva le meraviglie del mondo #maya http://t.co/I32OfM5Y #Guatemala","7","4","1","107","17","3","0"
"RT @adnradiochile: secondo l&#39;USGS, un terremoto di 7.5 Richter ha scosso l&#39;America Centrale di fronte al Guatemala. Il sismologico del Messico lo ha crittografato in ...","7","3","1","177","30","0","1"
"Fuori circolazione 650.000 barili grezzi lavorati in #Amuay","4","1","0","59","9","1","0"
"RT @simpsonianos: #RussianMeteor -ho quasi strappato la testa !!! -Tu trovi sempre una scusa per evitarlo! http://t.co/ENmpqx9w","5","4","0","127","19","1","0"
"RT @Meli_DuqueRios: Come estraneo a questa coppia @vanessa_pose e @jon_ecker #Emma e #Pablo #CVTV mi piacerebbe vederli alla fine e tu ...","8","2","2","138","21","3","0"
"RT @thecliniccl: Aggiornato: terremoto di 7,5 gradi scuote Messico e Guatemala - http://t.co/A1eivW6t","6","1","0","101","16","0","1"
"Ecco come lo impostiamo @FeerAnton @ Danii8Lopez #Alvaro #Pablo http://t.co/F0eYQyry","4","3","1","84","12","2","0"
"RT @mpinelc: l&#39;allarme tsunami sulla costa del Pacifico viene sollevato o ritirato #temblorcr","3","3","0","97","15","1","1"
"RT @CNNMex: VIDEO: Il terremoto non ha causato gravi danni nel Paese: presidente di #CostaRica http://t.co/ctEyVhPT","7","2","0","115","19","1","1"
"Hanno controladito vale @chavezcandanga RT @la_patilla: questo è #Amuay questo pomeriggio (FOTO) http://t.co/FKP1GZbj","5","5","1","118","15","1","0"
"RT @IbrainVelasquez: Ramírez: Siamo in una fase di #ArranqueSeguro #Amuay, le aree di servizio sono intatte","8","3","0","108","17","2","1"
": O RT @eldaftbro:&gt; RT @TimesTimoteo: terremoto di 7.9 in Costa Rica, avviso tsunami (segue) http://t.co/W94iVrV6","8","2","0","116","20","0","1"
"RT @paisesconflicto: il numero di persone uccise dal collasso in #Bangladesh è già oltre 700 e il numero è in crescita. http://t.co/uXmvh8xUC6","8","4","0","145","23","1","0"
"RT @climavzla :: URGENT // Un terremoto di magnitudo 7.9 ha scosso #CostaRica, secondo l&#39;indagine geologica degli Stati Uniti (via @CNNE) vi ...","9","3","0","148","23","1","1"
"RT @GranTurismoFs: @Aro_thu @PaleCienfuegos @mrsrastamarley @tustasloka @Criscrgm @MartaMalvs @AdryMoMa @ lolavc93 @ javiervi25 #Pablo #An ...","7","3","0","142","13","2","0"
"#Guatemala, secondo paese al mondo con più femminicidi: ONU http://t.co/MolnK7xK e lo stato del Messico il primo nel paese #News #Campeche","11","2","0","139","24","3","0"
"RT @tiempoclima: #SISMO 6.0 Mw - COQUIMBO, CILE nella zona centrale 14/11/2012 20:02 GMT http://t.co/2TNRvVkt","7","2","0","109","21","1","0"
"Chau Ces ... urlerò! Sono Jill Paer xD RT @Sismolurico: Postscript: non dimenticare di twittare me in caso di #temblorcr. Buona sera!","10","4","1","134","21","1","0"
"Le squadre sono già in campo. L&#39;inno FIFA suona #CostaRica vs # Mexico","4","5","1","75","14","2","0"
"@ gchaverri1 Ok, #prayforboston e, #prayforgaza #prayforbagdad #prayforkabul etc? Oh no, non importa. Piccola testa mia ...","5","5","0","123","15","4","0"
"RT @solosismos: Avviso #Sismo con Magnitude 1.0, 46 km NW a Cape Yakataga, Alaska","10","1","0","81","15","1","0"
"RT @ActualidadRT: Sulle coste di # Taiwan, un terremoto di magnitudo 5.6 è stato registrato #noticias http://t.co/tLJnkIHB","8","2","0","123","19","2","0"
"Di stazioni televisive in buone condizioni commerciali ... #CostaRica","2","1","0","69","8","1","0"
"Almeno 48 morti a causa del forte terremoto in Guatemala http://t.co/ri5QZOVz","4","0","0","77","14","0","1"
"RT @Laberinto_: #Amuay per me dopo questa giornata di servizio sociale, è come una donna che è stata violata da un amico che la fa ...","6","5","4","136","23","1","0"
"Se è il piatto di Nazca ... Potrebbe spostare la terra qui in Chilito? #Terremoto in #CostaRica","6","3","0","96","15","2","1"
"RT @nacion: a La Fortuna de San Carlos: l&#39;Hotel Tabacón è stato evacuato a causa delle rocce che cadono dal vulcano. #temblorcr","10","3","1","133","24","1","0"
"Solidarietà con il Venezuela | MRREE Uruguay http://t.co/vlca7j4K; #Amuay","6","2","0","74","11","1","1"
"Il vicepresidente Elías Jaua ha riferito che il numero di morti a causa dell&#39;esplosione in #Amuay è salito a 39.","9","2","0","118","22","1","1"
"RT @natyrodriguez: Fue #temblocr o #terremotocr?","4","2","0","48","6","2","1"
"#temblorCR Devi frequentare i nostri campus o luoghi oggi? Condividiamo la dichiarazione della U relativa agli orari http://t.co/76XggpF9","6","4","0","137","21","1","0"
"RT @DAVIDROLAS: #Mexico 2 #CostaRica 0 ... #VivaMexico!!!","4","3","0","57","7","3","0"
"RT @alexz_cr: Coloro che criticano #CostaRica xq tanto non tirano e sono pronti ... alla fine, quelli che criticano NON fanno MAI nulla !!!! #QueLindoSerT ...","2","8","6","158","23","2","0"
"RT @CheliqueSarabia: stavo chiacchierando con mia figlia Wendy che vive in Costa Rica, quando è successo il terremoto del 7,9. Fright! Grazie a D ...","9","4","1","150","24","0","1"
"RT @unicef_es: #Filipinas, 1 mese dopo il tifone #Haiyan. Più di 6 milioni di bambini sono ancora colpiti. Per loro, retweet! http: //t.co / ...","8","4","2","145","24","2","0"
"★ Il panico è stato sperimentato in Costa Rica da un terremoto di magnitudo 7,6 ★ Il tremito del 7,6 della scala Richter ha causato ... http://t.co/pX9GBsPp","8","4","0","161","28","0","1"
"RT @pnud_es: FOTO: @RGrynspan en Foro Ecohomic Mundial en Cina con MV Ruiz e L. Liberman (VP #CostaRica) http://t.co/skkOjrFl v @MaViR ...","15","1","0","138","24","1","0"
"RT @AxelOficial: Grazie #CostaRica x esaurisci i biglietti del teatro stasera! E &#39;stato magico, energico e molto eccitante questo concerto !!! ...","5","2","1","150","21","1","0"
"RT @EsPPeonzAguirre: #segundaoportunidadparaargi Il tribunale inglese? ¿ZARA? ¿Mango? Un lavoratore di #Bangladesh addebita 1,5 cts per una maglietta ...","9","3","0","155","19","2","0"
"RT @OpyMorales: [Rende un momento] Fuerte # terremoto 7.6 Costa del Pacifico Costa Rica. #Chile nella sorveglianza di #tsunami","9","4","0","126","19","3","1"
"RT @Mariehelys_fcy: L&#39;esplosione in #Amuay non è dovuta a perdite di gas. È STATO ORIGINATO DA PERDITE DI CERVELLO IN MATERIA DI PETROLIO .. @LORENT_ ...","12","2","0","159","24","1","1"
"RT @ 3U22: #temblorcr si sentiva molto forte! #semesalioelcerote","1","3","1","64","8","2","1"
"RT @ Capital967: # LAST: il terremoto di 7.9 gradi ha scosso #CostaRica, secondo l&#39;USGS","6","3","0","91","16","2","1"
"@ rhm1947 @JoseM_Palacios Questo pomeriggio volevo donare il sangue #Amuay erano andati così tanti la mattina che hanno sospeso oggi, a BajocontrolHospCoromoto","7","5","2","160","21","1","1"
"FINE LA PRIMA VOLTA, UN PARTITO MOLTO FORNITO #MESSICO 0 - #COSTARICA 0","7","2","0","71","12","2","0"
"America Latina nei marchi, # Design del marchio del paese #Guatemala http://t.co/JmigZy2T #martesdemarcas","7","2","0","105","15","3","0"
"RT @SantiContreras: terremoto di 7.6 in Costa Rica - la gente riferisce che il terremoto è stato piuttosto intenso e prolungato. #SantiNoticias","7","3","0","144","21","1","1"
"Il fratello di # Pablo mi tortura con il reggaeton, è morto. ; (","4","2","1","65","10","1","0"
"#SISMO con epicentro a Natale è l&#39;ottavo in meno di 24 ore http://t.co/sTuF8ys5","6","2","0","84","17","1","0"
"RT @ActualidadRT: L&#39;agenzia spaziale russa sta creando un sistema nazionale di monitoraggio delle minacce #meteorito #RussianMeteor http: // t. ...","7","3","0","151","20","2","0"
"RT @AlejandroSanz: @ isiss66 ha chiesto del Costa Rica perché c&#39;è stato un terremoto. Un abbraccio","6","2","0","104","16","0","1"
"#Guardado dice che # il Messico deve prendersi cura dei pezzi di #CostaRica http://t.co/w3m222sP tramite @vivelohoy","6","4","0","115","18","3","0"
"Auto-aggiornamento. #sm Myanmar M6.6 -&gt; M6.8 (USGS) 11-Nov-2012 01:12 UTC + 2 indietro M5.0 Mappa: http://t.co/YUP5toa1 #birmania VIA @InfoSismos","11","2","0","148","28","2","0"
"@ futbolgrande780: Ever Almeida Vieni con tutto il potenziale #Guatemala Hahaha ... È molto probabile che la selezione ritorni con una sconfitta!","9","4","0","146","19","1","0"
"RT @ActualidadRT: il terremoto in Birmania potrebbe anche essere sentito a Bangkok, in Thailandia #sismo http://t.co/9CRC7sbA","6","2","1","125","19","1","0"
"RT @elcomercio: terremoto di 7.9 gradi scosso Costa Rica http://t.co/646UZumZ Continueremo a riportare","5","2","0","102","17","0","1"
"OGGI è il nostro giorno @ Maria_21_musica #nerea #andres #diego #gonzalo #elena #avventura #sergio #pablo #anxo","6","7","1","112","14","9","0"
"L&#39;allarme tsunami è stabilito per le coste del Cile a causa di un terremoto in Costa Rica","7","1","0","94","18","0","1"
"RT @PaholaBarrera: viaggio Feliiz! @LilideGalindo @sthreiaGs @CecydeReyna @ geyma86 #costarica @OASISIGLESIA Il Signore salverà la tua uscita ...","8","3","0","146","16","1","0"
"@MarisolSotoA sentito il #temblorcr?","2","1","0","36","4","1","1"
"RT @ShArrrw: E penso che i Maya lo colpiranno !! #TemblorCR","4","3","1","59","10","1","1"
"2T # Messico 1-0 #CostaRica. #ALDATO: SESTO TEMPO CONSECUTIVO in ELIMINATORIO che MÉX scrive PRIMA di #LaSele. Ha vinto il precedente 5","10","5","1","136","23","4","0"
"RT @NoticiasCaracol: LAST MINUTE Avvisi tsunami in America Centrale e Cile dopo un forte terremoto in Costa Rica","10","1","0","112","18","0","1"
