@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"rt @m4muffins: @pabloespinozadu nada de raro que #arjona #arjonachanta exija todos los premios de #vina2010 #fv10 al igual que tito el m ...","11","2","1","140","22","4","0"
"alguien me puede confirmar...si los sakeos a casas en conce pasaban desde antes o despues de las declaraciones de la alcaldesa?","6","2","2","127","22","0","0"
"rt@juanpabloswett una buena noticia dentro de...la reconstrucción del país podría generar 50 mil nuevos empleos temporales durante el 2010.","5","2","0","142","24","0","0"
"rt @pattymanterola: rt @ramonesadal: @eazcarraga teletón pro afectados de méxic","8","0","0","81","12","0","0"
"@geneedynatiion yo no estoy as","0","0","2","30","5","0","0"
"era hora que la  ff.aa se hagan presentes para detener los actos delictuales y de oportunismo que se presentan en las zonas de catastrofe.","5","3","4","138","25","0","0"
"@chicomasterock  en donde en chile? no no tengo","1","1","1","47","8","0","0"
"ojala aki fuera igual rt @juanes: un aplauso por el dictamen de la corte constituciona","6","2","0","86","15","0","0"
"@jeesssik no es gracioso... es triste... =´(","0","1","0","45","6","0","0"
"pq recien hoy esta llegando la ayuda a las zonas afectadas? demasiado lento!! #terremotochile #chile #rptw","6","1","1","106","16","3","0"
"trabajo en el portal quieren q sigamos trabajando sera realmente seguro http://www.youtube.com/watch?v=ofs2-avca6k  #temuco","3","3","0","123","20","1","0"
"@mckrena visita http://nadaseralomismo.com están actualizando","1","2","1","62","8","0","0"
"@madridconce qué es lo que quieres saber? es mucha la información.","1","2","2","68","12","0","0"
"son las @350","1","0","0","12","3","0","0"
"rt @reasontolie: me gusta el tiempo en las bastilla","3","2","1","51","9","0","0"
"rt @rauldemolina: dentro del hotl donde se encontrban los artistas minutos despues del terremoto hoy en gyf  4pm 3centro","7","1","2","120","19","0","0"
"@itsbaarbi ah i ahi hay luz ^^ aun falta la replica mas fuerte q tiene k ser cmo la del terremoto q atroz no se q pasara cn la gente u.u","5","4","3","136","31","0","0"
"estoy muy mal por chil","0","0","0","22","5","0","0"
"@macacomeau gracias por preocupars","2","1","0","34","4","0","0"
"rt @vivikreutzberge: @fuentesilva de oro? no hay. doble plata? mmm...// podrían hacer combos...como en el mc donalds.....","7","1","1","122","19","0","0"
"todo méxico con banderas solidarias con chile en su avatar. @tainitoon #carlosmontemayor #terremotochile #nohavivido","7","1","1","117","15","3","0"
"me gustaria saber si alguno de ustedes ha tenido contacto con carlos star","2","3","3","73","13","0","0"
"@manejara muac muy buen dí","0","2","0","27","5","0","0"
"@carolafuentes sin bomberos los incendios serán el futuro inmediato. saqueando cosas luego sera el miedo el rey","7","2","0","112","18","0","0"
"@misaito por lo menos siento q es forma de llegar a medios de comunicación... por ultimo escucharán radio los paquitos","6","2","0","120","22","0","0"
"tiempo aproximado de viaje por tierra: santiago a curicó 13 horas.  puede ser aut","5","2","0","82","14","0","0"
"es posible que en 5 minutos en hawaii halla un tsunami?","3","1","0","55","11","0","0"
"@elvicenthe hola sabes algo de cocobongo de consitució","2","3","1","55","8","0","0"
"@tvn_mauricio cÓmo saben de la realidad de ayuda los periodistas si no se mueven del edificio de concepcio","6","2","2","107","19","0","0"
"por amo","1","0","0","7","2","0","0"
"ya vi la misma pelicula y siempre me rio en la mismas partes y me encanta esa movie","3","3","2","83","18","0","0"
"@tvn24h lo que nos faltaba ! ahora en rancagua llueve","1","3","2","53","9","0","0"
"@snscafe en un negocio en lastarria aun hay pa","3","0","0","46","9","0","0"
"me quede tildada viendo mi icono :|","1","2","1","35","6","0","0"
"@sesnaola http://www.emol.com/noticias/nacional/detalle/detallenoticias.asp?idnoticia=401059 fijate","0","1","1","99","13","0","0"
"rt @alecs17 a mí sí me gusta la tauromaquiau2026 ¿qué les parece si concentramos nuestra indignación hacia los atentados contra seres humanos?","5","2","4","147","23","0","0"
"RT @latercera: Shoa publica horas estimadas para arribo a las costas chilenas de tsunami por terremoto 7,6º Richter en Costa Rica http:/ ...","10","3","0","141","23","0","1"
"RT @ELDEBATE: Por si no te enteraste: 'El abrazo de la muerte' conmueve al mundo http://t.co/3H73gNj5bd #Fotografía #Bangladesh http://t.co…","8","3","1","143","25","2","0"
"Presentan cargos contra Tsarnaev. Será acusado como terrorista y podría enfrentar pena de muerte || http://t.co/QMBTml4w7y","7","3","0","124","19","0","0"
"RT @webarticulista: No es primera vez que Chávez tarda en aparecer. No es miedo, es el puro estilo castrista. Hacerse desear, rogar. #Amuay","8","4","0","140","24","1","0"
"RT @garciabanchs: Chávez no confió universidades más capacitadas para substituir a trabajadores botados #Amuay (O'Donnell http://t.co/TL ...","8","2","0","143","22","1","0"
"#Amuay QEPD... Buenas Noches!","5","0","0","29","4","1","1"
"Subí un video a @YouTube http://t.co/sGUoNzKd 1/3 TERREMOTO 7,6 COSTA RICA - 5 DE SEPTIEMBRE 2012 - Re","7","0","0","103","21","0","1"
"RT @VTVcanal8: IMAGEN - Misión Cumplida: Bomberos, voluntarios y profesionales que extinguieron el fuego en la refinería de Amuay http:/ ...","12","1","1","142","21","0","1"
"Tamerlan Tsarnaev fue enterrado en un cementerio musulmán de Virginia: Los restos de Tamerlan Tsarnaev, presun... http://t.co/iXIjooNR7s","8","1","0","137","21","0","0"
"Nada mejor que empezar el dia con un #temblor #sismo ...","6","1","0","56","10","2","0"
"Ascienden 52 los muertos y 1,2 millones de afectados por terremoto en Guatemala:      La cifra de muertos por el... http://t.co/YyCHBArU","8","1","0","136","24","0","1"
"RT @elcomercio: Estados Unidos: Reportan tiroteo en aeropuerto de Los Ángeles http://t.co/uDbkxpe3Gt  #LAX","10","0","0","107","16","1","0"
"@noticiarepretel así quedaron mas de 40 tumbas en cementerio de Grecia luego de #terremotocr http://t.co/aKxDRJzP","5","1","0","114","18","1","0"
"“El abrazo de la muerte” en #Bangladesh http://t.co/la37Z0ymq7 :(","4","0","0","69","11","1","0"
"¿Qué pasó por fin con el asunto del hombre asesinado en la plaza de la cultura? :( #sanjose #costarica","7","1","1","105","18","2","0"
"$$ JLG en concierto?  RT @LucioQuincioC: La fiesta inolvidable de Jose Vicente con Juan Luis,#Amuay ►PROHIBIDO OLVIDAR http://t.co/Q7wmqDPw","10","3","0","141","21","0","0"
"RT @MajolaB: Abuchear el himno de #CostaRica la selección rival... Por eso somos tercer mundistas y luego critican a Honduras o El Salva ...","8","2","1","141","24","1","0"
"RT @prensa_libre: Guatemala manifiesta solidaridad con Costa Rica por terremoto de 7.6 grados http://t.co/U47Hlp91","7","1","0","114","18","0","1"
"RT @CNNChile: [ACTUALIZADO] Terremoto de 7,6° sacudió a Costa Rica. Onemi mantiene la alerta de tsunami para las costas de Chile. http:/ ...","10","3","0","142","23","0","1"
"@CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil #colombia","11","0","0","137","24","5","1"
"RT @NicoSanRT: Rueda de prensa en #West: primer incendio a las 7:29 hora local, y a las 7:53 primera explosion.","8","0","0","111","22","1","1"
"RT @climavzla: @CNNEE: Tras el sismo d7,9 en #CostaRica hay alertad #tsunami para toda la zona costeradesd #Centroamérica hasta#Brasil h ...","10","0","0","141","23","3","1"
"RT @publisportmx: Se cumplen los 90 minutos reglamentarios, se agregarán 3. #México 1-0 #CostaRica http://t.co/GqyTnrbo","7","2","2","121","21","2","0"
"Se me hace que te la voy a #метеорит","1","2","4","44","8","1","0"
"RT @Meganoticiascl: EN DESARROLLO Terremoto 7,9 grados se registró en Costa Rica. Activan alerta de Tsunami para Centro América y Sudamé ...","10","2","1","143","23","0","1"
"#CostaRica vs #México  Costa rica ya siente los pasos del gigante  No se espanten ticos @azulinforma http://t.co/sbYYpU44","7","4","2","122","21","2","0"
"@MaryShavezka tu horóscopo te aguarda en mi TL, reinita, guardate de los #метеорит  porque podrán caer en tu país.","6","4","1","125","21","1","0"
"RT @FotosDeNatGeo: Momento en el que se expande el humo de la explosión en Waco, Texas: http://t.co/fFikHBQ4lF","6","1","2","111","21","0","0"
"RT @NTelevisa_com: Rick Perry declara estado de emergencia a West, Texas por la explosión en una planta de fertilizante","11","1","0","120","20","0","0"
"RT @rauldemolina: Pistolero con rifle en manó disparo cerca de las puerta 35 de el aeropuerto de  #LAX  Muerto y heridos","10","1","0","121","21","1","0"
"RT @SISEGRA: Abrirán tres investigaciones por explosión en refinería de Amuay http://t.co/AxnlbK9G","7","0","0","101","18","0","1"
"Aumenta a 44 el número de muertos por terremoto en Guatemala http://t.co/kvZBDaUq","5","1","0","82","16","0","1"
"Lista para el himno nacional #CostaRica #quelindosertico","5","0","0","56","7","2","0"
"RT @sergiod26: en el brete se cayeron las torres y todos los caballos salieron corriendo... #TemblorCR http://t.co/RpvH01QA","5","2","1","123","20","1","1"
"RT @biobio: [ACTUALIZADA+FOTOS] Principales medios de Costa Rica inhabilitados tras fuerte terremoto http://t.co/2N2H3mzr","7","1","0","121","17","0","1"
"#Clasificados EarnLogics http://t.co/DzcEbgDs #Anuncios #CostaRica","8","0","0","66","8","3","0"
"@felipezarate: Daños en Puente de la Amistad, Río Tempisque, Guanacaste #TemblorCR 7.6, 05/09/2012 http://t.co/786TpjGA http://t.co/JXFnj12C","10","0","0","142","26","1","1"
"RT @salvadorduran: Oficial de TSA muere víctima del tiroteo, según autoridades en Los Angeles.  #LAX","9","2","0","102","17","1","0"
"Pues me importó un bledo la clase de Auditoría y mejor me vine a casa para ver el #México vs #CostaRica. Les vamos a clavar 3. Sorry.","10","4","3","136","29","2","0"
"#chile 67 km al O de Arica:  Preliminar: Si Magnitud: 3 Profundidad: 46 Km Hora cerca del Epicentro: 2012... http://t.co/JR5nimin #sismo","11","0","0","136","24","2","0"
"Un sismo en Guatemala. De 7.4 grado..","3","0","0","37","8","0","1"
"Argentina recibió a sus internacionales de cara al partido ante Paraguay http://t.co/GLyAl3JE  #costarica","7","1","0","106","16","1","0"
"atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9, marejadas estarian llegando... http://t.co/AcKkWOIF","8","3","0","137","21","0","1"
"RT @rhonaldrivero: #Quemados de #Refinería #Amuay, van llegando al Aeropuerto Internacional de la Chinita #Maracaibo para ser trasladado ...","11","2","0","141","19","4","1"
"#prayforboston Todo mi apoyo para Boston.","3","0","0","41","6","1","0"
"@Perrofiao deditos listos para la #OpBAS #Amuay","5","0","0","47","7","2","0"
"Y con q vamos a abonar la patilla y el melón? eh? con garrutas de chivo! y q van a comer los chivos, eh? concha de patilla y melón!  #Amuay","11","2","1","141","32","1","0"
"RT @gacetamercantil: Terremoto en Costa Rica: Desactivan alerta de tsunami","6","1","0","74","10","0","1"
"RT @rescaterock: URGENTE!!!!  PEDIMOS ORACION!!!!  Terremoto de magnitud 7,9 sacudió a Costa Rica Hoy Miércoles 5/9 Y Alerta de... http: ...","12","1","0","142","23","0","1"
"via @lisoidapinto RT RT Tragedias como #Amuay solo se dan en regimenes totalitarios donde la verdad es traicion a la patrian:n ...","11","1","2","130","22","1","1"
"RT @OlivaresFelix: Todo mi apoyo y animo a la gente y familiares del accidente de tren en Santiago de Compostela. Día triste para... http:/…","10","1","0","143","25","0","1"
"RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT","7","2","0","77","11","1","1"
"Que dios todo poderoso, reciba en sus manos a nuestros hermanos que murieron en la explosion de la refineria en venezuela","6","2","2","121","21","0","1"
"Ojala se encuentren bien en costa rica :/ #terremoto","3","0","1","52","8","1","1"
"Instituciones del Sector Agropecuario se comprometen en gestión ambiental #CostaRica http://t.co/wTdOdqyo","6","1","1","106","15","1","0"
"Decretado tres días de duelo nacional por la tragedia en refinería de Amuay http://t.co/SJnWKgRb vía @GLOBOVISION","7","1","0","116","22","0","1"
"Terremoto en Costa Rica no genera alerta de tsunami en el Perú http://t.co/kronyBGw vía @elcomercio","7","2","0","101","19","0","1"
"RT @MGORcolo9: Como mi #Guatemala no hay 2 a todo le buscan chiste -por eso ay qe chupar ay que chupar que el mundo se va a acabar haha  ...","6","4","4","140","29","1","0"
"Buena tarde con @eduperezzfilis @Rickyy_1997 @fer_rayitoo @AlexUrbanflow @mariomelofumo #Pablo... :)","6","0","0","100","9","1","0"
"#Clasificados chancadora http://t.co/uIheiUGs #Anuncios #CostaRica","5","2","0","66","8","3","0"
"RT @PezeteroJ: @CACHIS_10260 hola felicidades,,reconosco son los,,mejores,,,#costarica,mexico,,","3","0","0","95","11","0","0"
"RT @bbcmundo_ultimo: #Bangladesh: rescatan a 29 personas tres días después del #derrumbe http://t.co/iZ6GUuPKo7","6","3","0","113","18","2","0"
"RT @mofloresb: Consulta los documentos con el detalle de las Encuestas de #Panamá, #CostaRica y #Guatemala aquí: http://t.co/Boc1osut De ...","12","0","0","142","22","3","0"
"Marino Protti confirma que sismo de la semana pasada fue el esperado terremoto de Nicoya, pero solo liberó el 40% de la energía. #temblorcr","9","2","0","141","25","1","1"
"Tenemos claro Costa Rica no será un rival sencillo: De Nigris. En ... - RadioFórmula http://t.co/PUvCbuKD #CostaRica","7","2","0","118","19","1","0"
"RT @TelemundoNews: Revistan la magnitud del #terremoto en #CostaRica a 7,6 grados, USGS","7","1","0","87","14","2","1"
"#AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/f0Np4qq2 #Venezuela","9","0","0","125","27","2","1"
"Ya en serio que el #RussianMeteor sea el primero y el último que vea en mi vida. Eso.","3","1","2","86","18","1","1"
"RT @UlatinadeCR: #temblorcr Les recomendamos no saturar las líneas. Los equipos de emergencia necesitan la red. Utilicen medios digitales.","8","5","1","139","20","1","0"
"Muy fuerte #temblorcr en guadalupe con caídas de objetos @ameliarueda @RadioReloj ","5","1","0","85","12","1","1"
"RT @tweetsnicas: #LaPrensa  Costa Rica: casi mil réplicas tras terremoto http://t.co/HLc8gFtC","7","0","0","94","15","1","1"
"@Viridiana_bm todas las casas de al menos 4 manzanas resultaro averiada por explosion en texas","4","1","0","94","15","0","0"
"RT @monsa97: #CosasQueNoOlvidaréDel2012 pa bajo y para la derecha semana santa con @anaruizcb2  y #pablo","6","1","0","105","16","2","0"
"Terremoto en Costa Rica - 24 Horas - Televisión Nacional de Chile http://t.co/sXy4KDFL @fetcheves","7","1","0","98","16","0","1"
"ella se pone mimosa #Patricia y èl #Pablo le habla del otro hijo  #inoportunidad #Graduados","9","2","3","92","15","4","0"
"#EEUU.: Explosión en planta de fertilizantes cerca de Waco, Texas, provoca numerosos heridos. Foto @1ventura1  http://t.co/TbHtgiJBBy","9","2","0","134","20","1","0"
